,file_name,label
0,../negative_graph_save/4de5_ligand_2,0.0
1,../negative_graph_save/5ngz_ligand_2,0.0
2,../negative_graph_save/4rvr_ligand_4,0.0
3,../negative_graph_save/2cgf_ligand_5,0.0
4,../negative_graph_save/5n0e_ligand_7,0.0
5,../positive_graph_save/5ewa,1.0
6,../positive_graph_save/6ced,1.0
7,../negative_graph_save/5a2i_ligand_7,0.0
8,../positive_graph_save/6cdo,1.0
9,../negative_graph_save/3t60_ligand_7,0.0
10,../negative_graph_save/6csq_ligand_8,0.0
11,../negative_graph_save/3bfu_ligand_2,0.0
12,../positive_graph_save/5e6o,1.0
13,../positive_graph_save/4cwf,1.0
14,../negative_graph_save/7std_ligand_5,0.0
15,../negative_graph_save/1rtf_ligand_3,0.0
16,../negative_graph_save/4tun_ligand_1,0.0
17,../negative_graph_save/5o1f_ligand_5,0.0
18,../negative_graph_save/3owj_ligand_7,0.0
19,../negative_graph_save/3bgq_ligand_8,0.0
20,../positive_graph_save/3vbd,1.0
21,../negative_graph_save/3td4_ligand_5,0.0
22,../positive_graph_save/1kjr,1.0
23,../negative_graph_save/4km2_ligand_5,0.0
24,../negative_graph_save/1f74_ligand_3,0.0
25,../negative_graph_save/7std_ligand_3,0.0
26,../negative_graph_save/4jpy_ligand_7,0.0
27,../negative_graph_save/1xws_ligand_5,0.0
28,../negative_graph_save/1w3j_ligand_3,0.0
29,../negative_graph_save/3neo_ligand_7,0.0
30,../negative_graph_save/3mfv_ligand_7,0.0
31,../positive_graph_save/3hek,1.0
32,../negative_graph_save/2weh_ligand_2,0.0
33,../negative_graph_save/5ngz_ligand_8,0.0
34,../negative_graph_save/2f7p_ligand_8,0.0
35,../negative_graph_save/1xug_ligand_6,0.0
36,../negative_graph_save/5v82_ligand_4,0.0
37,../negative_graph_save/3tb6_ligand_5,0.0
38,../negative_graph_save/6f3b_ligand_6,0.0
39,../negative_graph_save/4zt8_ligand_7,0.0
40,../negative_graph_save/5fsc_ligand_8,0.0
41,../positive_graph_save/2drc,1.0
42,../negative_graph_save/4q1y_ligand_7,0.0
43,../positive_graph_save/1hk4,1.0
44,../negative_graph_save/4b5d_ligand_7,0.0
45,../negative_graph_save/5i7x_ligand_3,0.0
46,../negative_graph_save/2qi0_ligand_2,0.0
47,../negative_graph_save/5hjq_ligand_4,0.0
48,../positive_graph_save/3su6,1.0
49,../negative_graph_save/1ghv_ligand_8,0.0
50,../negative_graph_save/5z7j_ligand_5,0.0
51,../negative_graph_save/1lbf_ligand_3,0.0
52,../negative_graph_save/2e27_ligand_6,0.0
53,../positive_graph_save/5m7u,1.0
54,../positive_graph_save/4ase,1.0
55,../negative_graph_save/4o61_ligand_5,0.0
56,../negative_graph_save/4b34_ligand_5,0.0
57,../negative_graph_save/5f1r_ligand_7,0.0
58,../negative_graph_save/3a9i_ligand_6,0.0
59,../negative_graph_save/3nhi_ligand_2,0.0
60,../negative_graph_save/4oma_ligand_2,0.0
61,../negative_graph_save/5b2d_ligand_5,0.0
62,../negative_graph_save/5mpn_ligand_5,0.0
63,../negative_graph_save/1jaq_ligand_3,0.0
64,../negative_graph_save/4ufj_ligand_3,0.0
65,../positive_graph_save/3o5n,1.0
66,../negative_graph_save/3ozr_ligand_6,0.0
67,../negative_graph_save/4gqp_ligand_3,0.0
68,../negative_graph_save/1sdt_ligand_2,0.0
69,../negative_graph_save/1f74_ligand_9,0.0
70,../negative_graph_save/5uk8_ligand_5,0.0
71,../negative_graph_save/4u8w_ligand_7,0.0
72,../negative_graph_save/3f8f_ligand_3,0.0
73,../negative_graph_save/4ndu_ligand_5,0.0
74,../negative_graph_save/3ap4_ligand_2,0.0
75,../negative_graph_save/1upf_ligand_9,0.0
76,../negative_graph_save/4ymb_ligand_2,0.0
77,../positive_graph_save/2h21,1.0
78,../negative_graph_save/3vbd_ligand_9,0.0
79,../negative_graph_save/4xu0_ligand_3,0.0
80,../negative_graph_save/4mnp_ligand_2,0.0
81,../negative_graph_save/1h2k_ligand_7,0.0
82,../negative_graph_save/4abd_ligand_9,0.0
83,../negative_graph_save/3w37_ligand_2,0.0
84,../negative_graph_save/3ug2_ligand_3,0.0
85,../negative_graph_save/2zcs_ligand_5,0.0
86,../negative_graph_save/5sz6_ligand_9,0.0
87,../negative_graph_save/1f73_ligand_9,0.0
88,../negative_graph_save/1z6s_ligand_3,0.0
89,../negative_graph_save/3ebo_ligand_1,0.0
90,../negative_graph_save/1aaq_ligand_6,0.0
91,../negative_graph_save/5ltn_ligand_5,0.0
92,../negative_graph_save/4nkt_ligand_1,0.0
93,../negative_graph_save/4gqp_ligand_2,0.0
94,../positive_graph_save/6h2t,1.0
95,../negative_graph_save/5z5f_ligand_8,0.0
96,../negative_graph_save/4ou3_ligand_6,0.0
97,../positive_graph_save/4iue,1.0
98,../positive_graph_save/1hpx,1.0
99,../negative_graph_save/3dcc_ligand_7,0.0
