,file_name,label
0,../negative_graph_save/5cc2_ligand_8,0.0
1,../negative_graph_save/4afg_ligand_3,0.0
2,../negative_graph_save/5o5a_ligand_3,0.0
3,../negative_graph_save/3qfz_ligand_2,0.0
4,../negative_graph_save/5efa_ligand_1,0.0
5,../negative_graph_save/1i2s_ligand_3,0.0
6,../negative_graph_save/2jdu_ligand_4,0.0
7,../negative_graph_save/2yi7_ligand_3,0.0
8,../negative_graph_save/4yyt_ligand_5,0.0
9,../negative_graph_save/2yz3_ligand_5,0.0
10,../negative_graph_save/4h3g_ligand_3,0.0
11,../negative_graph_save/4daf_ligand_3,0.0
12,../negative_graph_save/3uug_ligand_2,0.0
13,../negative_graph_save/3qfz_ligand_9,0.0
14,../negative_graph_save/6cbf_ligand_2,0.0
15,../negative_graph_save/4pb2_ligand_4,0.0
16,../negative_graph_save/2h4n_ligand_5,0.0
17,../negative_graph_save/4jsz_ligand_6,0.0
18,../negative_graph_save/2oi2_ligand_7,0.0
19,../negative_graph_save/4lxz_ligand_2,0.0
20,../negative_graph_save/4lm3_ligand_4,0.0
21,../negative_graph_save/4qsu_ligand_7,0.0
22,../negative_graph_save/2ces_ligand_2,0.0
23,../negative_graph_save/3hzv_ligand_9,0.0
24,../negative_graph_save/4mq6_ligand_7,0.0
25,../negative_graph_save/4zgk_ligand_6,0.0
26,../negative_graph_save/5dkn_ligand_4,0.0
27,../negative_graph_save/1utj_ligand_3,0.0
28,../negative_graph_save/5mgj_ligand_7,0.0
29,../negative_graph_save/4je7_ligand_8,0.0
30,../negative_graph_save/3gx0_ligand_9,0.0
31,../negative_graph_save/2y82_ligand_9,0.0
32,../negative_graph_save/4djq_ligand_6,0.0
33,../negative_graph_save/1gno_ligand_1,0.0
34,../negative_graph_save/5u6j_ligand_6,0.0
35,../negative_graph_save/2wyj_ligand_5,0.0
36,../negative_graph_save/5ouh_ligand_7,0.0
37,../negative_graph_save/1e6q_ligand_4,0.0
38,../negative_graph_save/5ljq_ligand_1,0.0
39,../negative_graph_save/4tln_ligand_8,0.0
40,../negative_graph_save/3st5_ligand_1,0.0
41,../negative_graph_save/4nxu_ligand_3,0.0
42,../negative_graph_save/5z99_ligand_2,0.0
43,../negative_graph_save/3s8o_ligand_7,0.0
44,../negative_graph_save/4nuc_ligand_5,0.0
45,../negative_graph_save/4owv_ligand_4,0.0
46,../negative_graph_save/4np3_ligand_9,0.0
47,../negative_graph_save/2d0k_ligand_8,0.0
48,../negative_graph_save/4ax9_ligand_2,0.0
49,../negative_graph_save/4j93_ligand_4,0.0
50,../negative_graph_save/1b5h_ligand_5,0.0
51,../negative_graph_save/3uu1_ligand_4,0.0
52,../negative_graph_save/1fki_ligand_4,0.0
53,../negative_graph_save/1z95_ligand_5,0.0
54,../negative_graph_save/3o9i_ligand_5,0.0
55,../negative_graph_save/4np2_ligand_4,0.0
56,../negative_graph_save/2oxy_ligand_9,0.0
57,../negative_graph_save/1ppc_ligand_5,0.0
58,../negative_graph_save/1c5c_ligand_6,0.0
59,../negative_graph_save/6rnt_ligand_6,0.0
60,../negative_graph_save/2j4g_ligand_2,0.0
61,../negative_graph_save/5nxi_ligand_7,0.0
62,../negative_graph_save/5aml_ligand_7,0.0
63,../negative_graph_save/3f8f_ligand_4,0.0
64,../negative_graph_save/2gss_ligand_5,0.0
65,../negative_graph_save/3gtc_ligand_8,0.0
66,../negative_graph_save/4sga_ligand_8,0.0
67,../negative_graph_save/1bgq_ligand_8,0.0
68,../negative_graph_save/6mu3_ligand_5,0.0
69,../negative_graph_save/3c2r_ligand_4,0.0
